_id,airline,flightNumber,origin,destination,daysOfWeek,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,scheduledDepartureTime,scheduledArrivalTime,flightTime,flightTimeMinutes,rate,seatAvail,flight_start_date/$date,instances/2024-05-10/seatAvail,instances/2024-05-05/seatAvail,instances/2024-05-03/seatAvail
660031968434ccc0f1c14530,Air India,620,Hyderabad,Mumbai,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,05:30,07:10,01:40,100,3400,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c14531,Jet Airways,893,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,07:20,01:50,110,3740,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14532,IndiGo,5322,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,07:20,01:50,110,3740,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14533,SpiceJet,8901,Delhi,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,07:20,01:50,110,3740,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14534,GoAir,390,Mumbai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,07:25,01:55,115,3910,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14535,TruJet,107,Hyderabad,Tirupati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,07:30,02:00,120,4080,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14536,GoAir,801,Bengaluru,Ahmedabad,Saturday,N,N,N,N,N,Y,N,05:30,07:30,02:00,120,4080,180,2024-05-04T00:00:00.000Z,,,
660031968434ccc0f1c14537,IndiGo,136,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,07:30,02:00,120,4080,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14538,IndiGo,2112,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,07:35,02:05,125,4250,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14539,Air India,485,Delhi,Visakhapatnam,"Sunday,Wednesday,Friday",N,N,Y,N,Y,N,Y,05:30,07:40,02:10,130,4420,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1453a,AirAsia India,966,Delhi,Bagdogra,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,05:30,07:40,02:10,130,4420,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c1453b,Vistara,653,Mumbai,Chandigarh,Saturday,N,N,N,N,N,Y,N,05:30,07:40,02:10,130,4420,180,2024-05-04T00:00:00.000Z,,,
660031968434ccc0f1c1453c,Air India,487,Delhi,Visakhapatnam,Wednesday,N,N,Y,N,N,N,N,05:30,07:45,02:15,135,4590,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1453d,Air India,487,Delhi,Visakhapatnam,"Monday,Thursday",Y,N,N,Y,N,N,N,05:30,07:45,02:15,135,4590,180,2024-05-02T00:00:00.000Z,,,
660031968434ccc0f1c1453e,Air India,485,Delhi,Visakhapatnam,Wednesday,N,N,Y,N,N,N,N,05:30,07:45,02:15,135,4590,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1453f,Air India,485,Delhi,Visakhapatnam,"Sunday,Friday",N,N,N,N,Y,N,Y,05:30,07:45,02:15,135,4590,180,2024-05-03T00:00:00.000Z,,,
660031968434ccc0f1c14540,Air India,787,Kolkata,Port Blair,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,07:50,02:20,140,4760,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14541,IndiGo,5279,Amritsar,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:30,08:15,02:45,165,5610,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14542,IndiGo,2132,Bengaluru,Delhi,Monday,Y,N,N,N,N,N,N,05:30,08:20,02:50,170,5780,180,2024-05-06T00:00:00.000Z,,,
660031968434ccc0f1c14543,SpiceJet,960,Bengaluru,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,05:30,08:20,02:50,170,5780,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14544,IndiGo,201,Bengaluru,Srinagar,Saturday,N,N,N,N,N,Y,N,05:30,09:00,03:30,210,2375,180,2024-05-04T00:00:00.000Z,,,
660031968434ccc0f1c14545,IndiGo,201,Bengaluru,Srinagar,Tuesday,N,Y,N,N,N,N,N,05:30,09:00,03:30,210,2500,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c14546,IndiGo,201,Bengaluru,Srinagar,"Wednesday,Thursday,Friday",N,N,Y,Y,Y,N,N,05:30,09:00,03:30,210,2500,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14547,Air India,485,Delhi,Port Blair,"Monday,Tuesday,Thursday,Saturday",Y,Y,N,Y,N,Y,N,05:30,09:05,03:35,215,2500,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c14548,Air India,485,Delhi,Port Blair,"Monday,Thursday",Y,N,N,Y,N,N,N,05:30,09:05,03:35,215,2500,180,2024-05-02T00:00:00.000Z,,,
660031968434ccc0f1c14549,Air India,443,Delhi,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,06:35,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1454a,IndiGo,567,Mumbai,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,06:35,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1454b,IndiGo,5012,Mumbai,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,06:35,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1454c,IndiGo,7173,Ahmedabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,06:40,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1454d,IndiGo,6257,Bengaluru,Hyderabad,Monday,Y,N,N,N,N,N,N,05:35,06:45,01:10,70,2380,180,2024-05-06T00:00:00.000Z,,,
660031968434ccc0f1c1454e,IndiGo,6257,Bengaluru,Hyderabad,Sunday,N,N,N,N,N,N,Y,05:35,06:45,01:10,70,2380,180,2024-05-05T00:00:00.000Z,,,
660031968434ccc0f1c1454f,IndiGo,6257,Bengaluru,Hyderabad,"Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,N,05:35,06:45,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14550,AirAsia India,387,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,06:45,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14551,IndiGo,531,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,06:45,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14552,GoAir,283,Ahmedabad,Pune,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,05:35,06:50,01:15,75,2550,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14553,Jet Airways,897,Mumbai,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,06:55,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14554,IndiGo,873,Bengaluru,Thiruvananthapuram,Sunday,N,N,N,N,N,N,Y,05:35,07:00,01:25,85,2890,180,2024-05-05T00:00:00.000Z,,,
660031968434ccc0f1c14555,IndiGo,873,Bengaluru,Thiruvananthapuram,Tuesday,N,Y,N,N,N,N,N,05:35,07:00,01:25,85,2890,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c14556,IndiGo,873,Bengaluru,Thiruvananthapuram,"Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,N,05:35,07:00,01:25,85,2890,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14557,IndiGo,6413,Nagpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:05,01:30,90,3060,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14558,IndiGo,6413,MIHAN,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:05,01:30,90,3060,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14559,IndiGo,199,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:10,01:35,95,3230,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1455a,IndiGo,774,Delhi,Nagpur,Monday,Y,N,N,N,N,N,N,05:35,07:15,01:40,100,3400,180,2024-05-06T00:00:00.000Z,,,
660031968434ccc0f1c1455b,IndiGo,774,Delhi,MIHAN,Monday,Y,N,N,N,N,N,N,05:35,07:15,01:40,100,3400,180,2024-05-06T00:00:00.000Z,,,
660031968434ccc0f1c1455c,Air India,627,Mumbai,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:20,01:45,105,3570,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1455d,Air India,627,Mumbai,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:20,01:45,105,3570,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1455e,IndiGo,6723,Ahmedabad,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:20,01:45,105,3570,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1455f,GoAir,911,Ahmedabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,05:35,07:25,01:50,110,3740,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14560,IndiGo,113,Bengaluru,Bhubaneswar,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,05:35,07:35,02:00,120,4080,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14561,AirAsia India,744,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:35,02:00,120,4080,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14562,Alliance Air (India),887,Delhi,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,Y,05:35,07:35,02:00,120,4080,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14563,SpiceJet,310,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:40,02:05,125,4250,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14564,SpiceJet,475,Kochi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:45,02:10,130,4420,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14565,SpiceJet,3755,Delhi,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:45,02:10,130,4420,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14566,Alliance Air (India),887,Delhi,Ahmedabad,Friday,N,N,N,N,Y,N,N,05:35,07:50,02:15,135,4590,180,2024-05-03T00:00:00.000Z,,,
660031968434ccc0f1c14567,IndiGo,582,Kochi,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:55,02:20,140,4760,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14568,IndiGo,5353,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,07:55,02:20,140,4760,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14569,IndiGo,6359,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,08:00,02:25,145,4930,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1456a,AirAsia India,718,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,08:00,02:25,145,4930,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1456b,IndiGo,245,Kolkata,Ahmedabad,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,05:35,08:00,02:25,145,4930,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c1456c,SpiceJet,191,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,08:05,02:30,150,5100,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1456d,AirAsia India,2472,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,08:05,02:30,150,5100,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1456e,AirAsia India,2472,Bengaluru,Kolkata,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,05:35,08:15,02:40,160,5440,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1456f,AirAsia India,2472,Bengaluru,Kolkata,Tuesday,N,Y,N,N,N,N,N,05:35,08:15,02:40,160,5440,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c14570,Air India,803,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,08:20,02:45,165,5610,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14571,IndiGo,5026,Delhi,Dehradun,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,08:55,03:20,200,6800,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14572,Alliance Air (India),887,Delhi,Ahmedabad,Saturday,N,N,N,N,N,Y,N,05:35,09:45,04:10,250,2500,180,2024-05-04T00:00:00.000Z,,,
660031968434ccc0f1c14573,Air India,815,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:35,18:40,13:05,785,1100,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14574,Air India,443,Delhi,Chandigarh,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,05:40,06:35,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14575,IndiGo,2165,Jaipur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,06:40,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14576,AirAsia India,1451,Bengaluru,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,06:50,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14577,GoAir,283,Bengaluru,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,06:55,01:15,75,2550,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14578,AirAsia India,335,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,06:55,01:15,75,2550,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14579,SpiceJet,435,Mumbai,Rajkot,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:00,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1457a,SpiceJet,704,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:05,01:25,85,2890,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1457b,IndiGo,743,Hyderabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:05,01:25,85,2890,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1457c,SpiceJet,421,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:15,01:35,95,3230,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1457d,IndiGo,159,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:15,01:35,95,3230,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1457e,IndiGo,142,Lucknow,Ahmedabad,Saturday,N,N,N,N,N,Y,N,05:40,07:30,01:50,110,3740,180,2024-05-04T00:00:00.000Z,,,
660031968434ccc0f1c1457f,Vistara,543,Mumbai,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:30,01:50,110,3740,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14580,IndiGo,5001,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:30,01:50,110,3740,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14581,IndiGo,724,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:35,01:55,115,3910,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14582,SpiceJet,8473,Delhi,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:45,02:05,125,4250,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14583,GoAir,513,Mumbai,Varanasi,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,05:40,07:50,02:10,130,4420,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14584,Air India,787,Kolkata,Port Blair,"Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,N,05:40,07:50,02:10,130,4420,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c14585,IndiGo,788,Kolkata,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:55,02:15,135,4590,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14586,SpiceJet,401,Ahmedabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:55,02:15,135,4590,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14587,IndiGo,6613,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:55,02:15,135,4590,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14588,GoAir,561,Mumbai,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:55,02:15,135,4590,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14589,IndiGo,771,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,07:55,02:15,135,4590,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1458a,GoAir,513,Mumbai,Kolkata,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,05:40,08:05,02:25,145,4930,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c1458b,IndiGo,271,Kolkata,Chennai,"Wednesday,Friday",N,N,Y,N,Y,N,N,05:40,08:10,02:30,150,5100,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1458c,IndiGo,271,Kolkata,Chennai,"Sunday,Thursday",N,N,N,Y,N,N,Y,05:40,08:10,02:30,150,5100,180,2024-05-02T00:00:00.000Z,,,
660031968434ccc0f1c1458d,IndiGo,966,Ahmedabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,08:10,02:30,150,5100,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1458e,IndiGo,379,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,08:15,02:35,155,5270,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1458f,SpiceJet,944,Mumbai,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,08:15,02:35,155,5270,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14590,IndiGo,474,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,08:20,02:40,160,5440,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14591,IndiGo,469,Bengaluru,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,05:40,08:20,02:40,160,5440,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14592,IndiGo,469,Bengaluru,Jaipur,Monday,Y,N,N,N,N,N,N,05:40,08:20,02:40,160,5440,180,2024-05-06T00:00:00.000Z,,,
660031968434ccc0f1c14593,IndiGo,754,Kolkata,Ahmedabad,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,05:40,08:20,02:40,160,5440,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c14594,SpiceJet,401,Bengaluru,Kolkata,Saturday,N,N,N,N,N,Y,N,05:40,08:30,02:50,170,5780,180,2024-05-04T00:00:00.000Z,,,
660031968434ccc0f1c14595,IndiGo,2012,Bengaluru,Delhi,Monday,Y,N,N,N,N,N,N,05:40,08:55,03:15,195,6630,180,2024-05-06T00:00:00.000Z,,,
660031968434ccc0f1c14596,IndiGo,659,Kochi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:40,09:00,03:20,200,6800,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c14597,SpiceJet,6607,Patna,Jammu,"Tuesday,Thursday",N,Y,N,Y,N,N,N,05:40,11:25,05:45,345,2750,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c14598,IndiGo,857,Bengaluru,Coimbatore,Sunday,N,N,N,N,N,N,Y,05:45,06:40,00:55,55,1870,180,2024-05-05T00:00:00.000Z,,,
660031968434ccc0f1c14599,IndiGo,857,Bengaluru,Coimbatore,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,N,05:45,06:40,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1459a,Alliance Air (India),557,Chennai,Tiruchirappalli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:45,06:45,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1459b,SpiceJet,3791,Bengaluru,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:45,06:50,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1459c,Jet Airways,173,Pune,Hyderabad,"Sunday,Friday,Saturday",N,N,N,N,Y,Y,Y,05:45,06:55,01:10,70,2380,180,2024-05-03T00:00:00.000Z,,,
660031968434ccc0f1c1459d,TruJet,173,Ahmedabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:45,06:55,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c1459e,SpiceJet,1041,Hyderabad,Tirupati,Tuesday,N,Y,N,N,N,N,N,05:45,07:00,01:15,75,2550,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c1459f,SpiceJet,3791,Bengaluru,Mangalore,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,05:45,07:05,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c145a0,SpiceJet,3791,Bengaluru,Mangalore,Tuesday,N,Y,N,N,N,N,N,05:45,07:05,01:20,80,2720,180,2024-05-07T00:00:00.000Z,,,
660031968434ccc0f1c145a1,IndiGo,641,Delhi,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:45,07:05,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c145a2,IndiGo,641,Delhi,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,05:45,07:05,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031968434ccc0f1c145a3,SpiceJet,3027,Bengaluru,Goa,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,05:45,07:10,01:25,85,2890,180,2024-05-01T00:00:00.000Z,,,
